epoch,loss,val_loss
0,0.704336166382,0.677279299247
1,0.678640919669,1.63821544714
2,0.660547444411,0.610438153426
3,0.645824108745,0.620720748311
4,0.622420625057,0.652664643512
5,0.622107528721,0.612115244999
6,0.609989178104,0.571256599833
7,0.59969989655,0.577179185141
8,0.600470889736,0.565539640035
9,0.58642238814,0.584284679494
10,0.578689671395,0.562548864528
11,0.57157152879,0.556160560417
12,0.586678550039,0.575681029915
13,0.555501545681,0.562817984374
14,0.547639354793,0.554382307786
15,0.527975724846,0.567716748915
16,0.511714143686,0.535267949383
17,0.507028104512,0.606032171121
18,0.491708683348,0.582939290903
19,0.472490629106,0.595107601137
20,0.46129491333,0.577782369593
21,0.446691890093,0.591347375345
22,0.429474184225,0.651392797234
23,0.409059400415,0.625494258217
24,0.388344726372,0.710068043635
25,0.363602450182,0.687168587452
26,0.349866954356,0.694528331127
27,0.338160935156,0.743689418814
28,0.310514076935,0.746257252225
29,0.295365416476,0.671273094123
30,0.264579047617,0.852164591236
31,0.255462466277,0.900691778582
32,0.235755929537,0.85369726361
33,0.220828851797,0.891915016503
34,0.203731461354,0.878751490753
35,0.189716306013,1.0187425126
36,0.179627105463,1.00534415301
37,0.163660296967,1.06973737492
38,0.155726486143,1.03145795629
39,0.143036926944,1.02927926433
40,0.129782659723,1.05884630867
41,0.121567838843,1.19099961207
