epoch,loss,val_loss
0,1.41055002021,1.35945872882
1,1.29553829096,1.3061026197
2,1.26898321459,1.2708011606
3,1.25247174161,1.27449822073
4,1.22755708747,1.28804562906
5,1.19485983623,1.33214738228
6,1.16359708036,1.22967020975
7,1.11339646089,1.22965281545
8,1.05811650106,1.20689875977
9,1.04774588058,1.22377373342
10,1.00427217382,1.15610788843
11,0.900428754857,1.30042407429
12,0.811017006916,1.36214816154
13,0.723396519726,1.56398849478
14,0.640674855748,1.71005409828
15,0.573488422555,1.5763484246
16,0.509544075127,1.88846322894
17,0.449759581252,1.88123204311
18,0.403039477239,1.87909958055
19,0.361792355626,2.11676012588
20,0.316909087129,2.152344538
21,0.298066388653,2.44812362361
22,0.263134309931,2.62383157111
23,0.235392866632,2.64549715545
24,0.220992493828,2.59772389775
25,0.20731665198,2.63333373333
26,0.18268290397,2.59732079858
27,0.176482977156,2.84554106894
28,0.160900813993,2.95575930002
29,0.149864485664,3.09269802384
30,0.144882400548,3.14756039618
31,0.143958947336,2.9035334632
32,0.135143774525,3.21369265805
33,0.131553355815,3.12258664927
34,0.122843095743,3.23073493601
35,0.120837308381,3.11422915965
