epoch,loss,val_loss
0,21.24573752244172,7.618817773944766
1,10.249756969584618,4.98530444911882
2,9.034775288162436,5.96724163572206
3,8.554964493471633,4.0074362610325664
4,8.268408720031793,4.093335054774973
5,7.754721920581719,4.298824905286711
6,7.590466048438883,3.2519794024673163
7,7.667247449788103,4.114661535477255
8,7.315916203899537,3.068153813561016
9,7.417630646507406,3.4099243333207943
10,7.052331955490317,3.3740277162847674
11,6.963422092128076,3.0400247603601738
12,6.983665242139832,3.1818944222149366
13,6.712709256732815,3.885910451518448
14,6.7644296947278475,4.239131562000077
15,6.571314787885953,3.1240183520869564
16,6.640675487739502,4.426142649217085
17,6.790652518821124,3.2125175232980765
18,6.462911505448191,2.8829721342008594
19,6.520051754552482,3.0009741727893577
20,6.5790989481903,3.4576508867124396
21,6.3022282108677805,2.986310495199792
22,6.223269672717079,4.126146498423422
23,6.263536171866357,2.8995087002262925
24,6.123333526657268,3.10727107333627
25,6.067398321192568,2.8661590162233024
26,6.190523707792229,3.0326960567059578
27,6.201131746664736,2.782922452358851
28,5.886923338237562,2.9451324259746094
29,5.904507072561027,3.8945219334009074
30,5.745649637227395,2.913012643973883
31,5.7530525022059225,2.977148956156032
32,5.870912007090239,3.9767906083567683
33,5.900734990755433,2.7015970195253476
34,5.7305302692246585,3.238134282583009
35,5.745785639288168,2.692769723780015
36,5.611809630993751,3.0760457392469873
37,5.591520563392741,2.669299568084472
38,5.491095648398897,2.726677706747344
39,5.473729700195694,2.8777133398515016
40,5.34095638038642,2.9161081773074553
41,5.281314342815253,3.1715488268092353
42,5.4116660415009665,3.509363774947304
43,5.345846746990874,2.7766582417615595
44,5.395675219774884,2.9403725758380856
45,5.283378009813157,3.520569150673089
46,5.135440895538262,2.9599969119311655
47,5.162827510901799,2.8549577331372973
48,5.116931611996054,3.3843603648391425
49,5.075012222450828,2.6022889499358315
50,5.031749933559271,2.6105022379421294
51,4.8662306839179825,2.909000935189014
52,5.187496521768561,4.077860558521726
53,5.00349031230576,2.5596145997072925
54,4.874232863018706,3.116674299546104
55,4.827456122950504,2.5621521919168893
56,4.820675743998001,2.604338310619089
57,4.781093134186716,2.600448473252077
58,4.648257446118915,2.521218238667371
59,4.795475776869734,2.5275512170876624
60,4.742818769017678,2.512469607453508
61,4.6352739052300365,2.604457745152574
62,4.635958928491897,3.547350975706403
63,4.516486553290824,3.0949594570778696
64,4.594168486071951,2.597694799011829
65,4.57611325890969,3.257118965852707
66,4.384640548188807,2.5022498243845295
67,4.548364239968326,2.65527146172821
68,4.443486768204011,2.4950170593465715
69,4.560825718501973,2.549161979008911
70,4.421860517932303,2.66051279074793
71,4.4023100034558915,2.4684213155518666
72,4.346359879496266,3.1025316498496314
73,4.325106693526446,2.5742350895349566
74,4.1967090975483226,3.0757342719351755
