epoch,loss,val_loss
0,1.09490416512,0.833609632382
1,0.768230191354,0.712673087961
2,0.70473532222,0.676123274403
3,0.685192674573,0.661722435851
4,0.671947246748,0.64058581301
5,0.663451590828,0.639721626712
6,0.658346541017,0.658229829552
7,0.655465379288,0.625172406017
8,0.650766833851,0.619674558534
9,0.645972203811,0.645916004186
10,0.64470949682,0.613542461646
11,0.641457247887,0.618847340485
12,0.633611513563,0.611441484957
13,0.632966069766,0.609459665056
14,0.629402362646,0.605613289453
15,0.627156757306,0.604436858374
16,0.624977168636,0.601232200304
17,0.623439656309,0.622542454121
18,0.619477338601,0.599474535089
19,0.62096710705,0.600856243728
20,0.615556665566,0.598029458495
21,0.613965250482,0.606433853368
22,0.607925265436,0.602434196623
23,0.60937891427,0.613446547188
24,0.610088985761,0.597523536777
25,0.6073661214,0.590869263372
26,0.607897072926,0.605146998139
27,0.601482178807,0.586316500451
28,0.599846391808,0.612715099042
29,0.599219232728,0.613202943284
30,0.599546890706,0.584084989729
31,0.592542717425,0.574378755605
32,0.595292297201,0.625745020459
33,0.588389699635,0.587521657069
34,0.586783103993,0.601194971911
35,0.589214226388,0.586035684865
36,0.587604584346,0.579174797808
37,0.584584626656,0.57642295316
38,0.58681871843,0.574736558528
39,0.586324222647,0.573798995569
40,0.584829133892,0.578371504061
41,0.57992102305,0.575609480945
42,0.577224960446,0.588500866405
43,0.580643182551,0.58879086222
44,0.580396695219,0.580518243608
45,0.576221086659,0.582546018273
46,0.57877470727,0.575232407896
47,0.572899238441,0.599577446407
48,0.576536127862,0.571478891596
49,0.578439732108,0.564183562019
50,0.572789569011,0.585577907406
51,0.577574438128,0.634432197592
52,0.569723945076,0.570822247696
53,0.574189049845,0.573134815303
54,0.569689169004,0.632001058521
55,0.566521934904,0.569810634253
56,0.575594043168,0.606846678201
57,0.570674891436,0.608557209233
58,0.564268158627,0.604321578813
59,0.571297228824,0.564348181971
60,0.56945367577,0.573810393844
61,0.565110202426,0.577742184713
62,0.564186141104,0.605494682477
63,0.567027195801,0.569656393238
64,0.558422363929,0.580214312979
65,0.561545595614,0.580390551241
66,0.564647024584,0.571970014372
67,0.569490191866,0.556819821838
68,0.561787159609,0.596419850521
69,0.560229357349,0.594943852486
70,0.56643109323,0.565753973742
71,0.560157125311,0.57442975852
72,0.560089751782,0.558125058763
73,0.565429021961,0.570453384212
74,0.559754417043,0.575335868121
75,0.564027250701,0.58560543751
76,0.557118245775,0.612075029133
77,0.561692576264,0.563240921107
78,0.55687522124,0.571138722248
79,0.562843724998,0.564643834796
80,0.560623366455,0.565270735142
81,0.54954080456,0.577347749305
82,0.56343237523,0.56184324079
83,0.557555902053,0.626520217718
84,0.553156280246,0.573796960377
85,0.557806425563,0.574888149433
86,0.561523526576,0.593570747108
87,0.554377905189,0.580778602546
88,0.55958702645,0.572987160463
89,0.553783776604,0.562283596494
90,0.55527670154,0.592029388402
91,0.556084640098,0.577604524652
92,0.55705004638,0.562120062308
