epoch,loss,val_loss
0,15.0079111411,4.90173993816
1,5.71991112358,4.28523841856
2,5.25861252045,3.75253165172
3,4.89529235506,3.38349219779
4,4.61060581752,4.07601832664
5,4.44735710372,3.32187601674
6,4.35207754113,3.36996957283
7,4.27909324001,3.21140844512
8,4.1925562466,3.1361942593
9,4.05706532293,3.07916329379
10,4.03520834691,3.07967689458
11,3.95225742286,3.01630797106
12,3.81577395797,2.98084890991
13,3.73174224997,3.02650939207
14,3.70832876134,2.93928190179
15,3.70685898099,2.98957334483
16,3.59751064218,3.03471980545
17,3.56446752072,2.87226412896
18,3.56468682923,2.84173326696
19,3.58124448421,2.82827585946
20,3.60759942666,2.83265799337
21,3.48098554854,2.96446632361
22,3.56115194732,2.80496948033
23,3.49281724301,2.80430589513
24,3.43175429451,2.78355146517
25,3.47882353271,2.75577199735
26,3.45719779867,2.96646600951
27,3.45501001173,2.72336551722
28,3.38845114746,2.70623540751
29,3.40517510355,2.79683828736
30,3.40863752323,2.79266704213
31,3.35665994516,2.72103028289
32,3.3813650942,2.68816067786
33,3.32692896756,2.72536753631
34,3.34547869591,2.67347460847
35,3.33881413373,2.65611416898
36,3.3050048832,2.8752032716
37,3.31564011646,2.76348378017
38,3.32701003349,2.73362423562
39,3.33708575174,2.6501067369
40,3.28022328729,2.63865675858
41,3.29054447841,2.64191801578
42,3.27173926063,2.63486645821
43,3.178758745,2.72164789156
44,3.28023992129,2.66748378876
45,3.21996525842,2.61372999796
46,3.26363179537,2.65843920402
47,3.24030651927,2.66858358604
48,3.16391738412,2.64549634078
49,3.1889295159,2.66540258623
50,3.25758363348,2.65521549754
51,3.18141185036,2.61398498685
52,3.12610137027,2.59085789339
53,3.19035035558,2.69054543016
54,3.18348382245,2.59249706447
55,3.15833622765,2.79081058757
56,3.17290617503,2.5876474304
57,3.16403126589,2.60618051191
58,3.15406345045,2.58049005238
59,3.21580103335,2.61092449467
60,3.15896108297,2.59195155893
61,3.16368932111,2.57909441377
62,3.06903899641,2.57739228021
63,3.11511459976,2.57997552129
64,3.16513195174,2.79676183362
65,3.10716776737,2.57013701288
66,3.10531262847,2.55880254985
67,3.13702718644,2.55290699685
68,3.11161809027,2.5547460171
69,3.12847717078,2.57341369461
70,3.05988478278,2.58084169939
71,3.05609586364,2.59958029516
72,3.15735514094,2.71091693225
73,3.10244159822,2.61635122367
74,3.03213855159,2.57565218752
75,3.08850805532,2.55627792447
76,3.05482825097,2.62977974768
77,3.08651861264,2.54622543474
78,3.0665524628,2.54997307222
79,3.0507960277,2.56441659766
80,3.0631987787,2.53343769913
81,3.0665479572,2.51743817032
82,3.01675726685,2.52550109143
83,3.04928545331,2.5397094452
84,3.10090673619,2.55163106901
85,3.04204023554,2.71001046652
86,3.05993293099,2.54053047124
87,3.00251721038,2.56785057275
88,2.99112795763,2.55577746602
89,3.01770999536,2.54399130646
90,3.08727884909,2.56168889319
91,2.98254714344,2.53386011651
92,2.97939461156,2.52434571797
93,3.03231708946,2.63099310572
94,3.01925384541,2.5245095315
95,3.0507053744,2.55242879038
96,3.06166961212,2.53025924331
97,2.99207401871,2.52133710372
98,2.93704830718,2.55577648217
99,2.93946253488,2.52700952583
