epoch,loss,val_loss
0,1.60685620312,1.60206767857
1,1.56404645598,1.5236248421
2,1.53338879107,1.51465508466
3,1.50208245176,1.56598885295
4,1.47061169812,1.4679628618
5,1.43712627703,1.44737163393
6,1.41554412384,1.48384148592
7,1.3943628416,1.45166606531
8,1.37401700703,1.50427281986
9,1.34884975089,1.39639015821
10,1.32023004389,1.42531813149
11,1.2943750284,1.43220103764
12,1.27905252419,1.52624072874
13,1.25537320279,1.42242960086
14,1.23181004495,1.57941161628
15,1.21304475357,1.54461928424
16,1.18518135653,1.58144272406
17,1.16324706297,1.55621530173
18,1.14517164286,1.72140036668
19,1.1244405568,1.41532518967
20,1.11329839049,1.5120506294
21,1.09977008748,1.56046047314
22,1.07116275002,1.67648114745
23,1.06718613701,1.64291838664
24,1.05589257268,1.77042953382
25,1.03585580573,1.82162511699
26,1.01378844194,1.73675933669
27,1.0075600186,1.77537874203
28,0.997386966143,1.8700891057
29,0.979787478321,1.78535604274
30,0.969502562617,1.80315242263
31,0.95519588025,1.92879422076
32,0.948096532755,1.9815014013
33,0.945154597331,2.17377794581
34,0.9283167527,2.27468741585
