epoch,loss,val_loss
0,25.4064448226,9.625907739
1,5.82001757216,5.36773820761
2,5.06440516035,3.96032020439
3,4.73855673733,3.77169319891
4,4.80538243034,3.33450689025
5,4.33675351985,5.67517128811
6,4.22467406463,3.30677872576
7,4.16605602285,3.17162493224
8,4.1735625925,4.75841201762
9,4.09069561723,4.47414537997
10,3.99303248429,3.44917579962
11,4.01436306947,4.36621033248
12,3.9732721668,3.36230181451
13,3.93310719451,3.33078347568
14,3.88680302627,3.1511007385
15,3.87950904203,3.09047922097
16,4.16170331846,3.11056082351
17,3.73181139226,3.08429776981
18,3.92066881669,3.0966998014
19,3.75420916914,3.14930179085
20,3.76623868686,3.08678721954
21,3.74443459917,3.07260011388
22,3.66529369739,3.00404121457
23,3.67808263682,3.06614132679
24,3.56263819027,3.14124077024
25,3.63478980654,3.35922673398
26,3.59843676022,4.0782298529
27,3.69704904672,3.0045648809
28,3.51407607332,3.35803425953
29,3.56060704001,3.00660423053
30,3.53084887228,3.02235460495
31,3.56029019668,3.61962411908
32,3.47720487336,3.05010198692
33,3.4776976585,3.23735242591
34,3.46653044032,2.90201642394
35,3.47530449473,2.95315304623
36,3.43786734449,2.92647826031
37,3.40123155425,3.21185066409
38,3.41540263417,3.06021462504
39,3.33599068828,3.7411147403
40,3.39979633016,2.99797202567
41,3.33763594973,2.87853640937
42,3.3594111954,3.05235918363
43,3.32003108126,2.99292248338
44,3.26218787615,3.10705704843
45,3.31062457275,3.13688677656
46,3.27962713152,2.95340173518
47,3.30863846459,2.90972227948
48,3.28219104134,2.84627036296
49,3.16050728525,2.91867534918
50,3.21996606059,2.80105652006
51,3.22340329317,2.90829291566
52,3.2003281845,2.91954306548
53,3.19508056102,2.89273277577
54,3.17466329866,2.88398574159
55,3.16621174522,3.0020784396
56,3.06125799174,2.79600644667
57,3.15833605874,2.91284370679
58,3.12420158788,2.79946883049
59,3.12331931929,2.95758567617
60,3.12425711484,2.92876019486
61,3.10913930038,2.86008310831
62,3.12704305089,2.76597496728
63,3.07138266134,2.98391266792
64,3.09571446356,2.90550692321
65,3.01470475299,3.02632341975
66,3.05325529877,2.89851604952
67,3.07924399901,3.03802226094
68,3.05744012282,2.8014561942
69,3.02232085569,2.86356662208
70,2.98909106434,2.80981057519
71,3.01245079577,2.75110350117
72,2.99718802665,2.87789650032
73,2.95365737683,2.69855630141
74,3.22582317275,2.82581727052
75,2.9216764831,2.99874156863
76,3.02203068682,3.14020083284
77,2.90687038052,2.76722204813
78,2.95646464835,3.04556093122
79,2.93400320614,2.81083501069
80,2.9668277015,2.77786089314
81,2.98129735198,2.90491913382
82,2.91552941079,2.9422232451
83,2.88154391255,4.11371107683
84,2.98755251902,2.94725376859
85,2.89240844446,2.90956143325
86,2.87702862753,2.80585433206
87,2.84661070933,2.94764710455
88,2.8694835834,2.86915984931
89,2.88514620173,2.90486666379
90,2.91015438367,2.98712422899
91,2.81816727329,3.39880531834
92,2.85544829834,2.80831357356
93,2.85043533536,2.89809667124
94,2.86530079957,2.80622890816
95,2.80399736986,2.82486936226
96,2.8542827778,3.21851591739
97,2.81118974207,3.16400950357
98,2.77414869023,3.01337857614
